,Unnamed: 0,_id,review,score,upvotes,downvotes,sum
3607,3607,5d290185041f0f001c838a00,"Alles in allem 6h Aufwand (inkl. Bonusaufgabe) für 6 ECTS in etwas, das mich ÜBERHAUPT NICHT interessiert hat.",3,1.0,0.0,1
2905,2905,5cee3db23cc130001c49a41f,"Sehr nützlich, nur nicht so spannend",3,0.0,0.0,0
9057,2415,61f02402e5e2d1002105f224,"Minimaler Aufwand für die Credits. In früheren, nicht-korona Jahren gab es 3 Pop-Quize während des Semesters. In unserem Jahr mussten wir 3 Aufträge, in denen die größte Herausforderung war es, an der lächerlich niedrigen Wortzahl von 200 Wörtern. Die Themen sind sehr interessant, obwohl der Kurs hat eine leicht chaotische Atmosphäre.",4,0.0,0.0,0
7885,1243,5d96379b2efa28001c23684f,"Die Übungen sind hoch Matlab basiert, aber es wird nicht erwartet, dass alle Code von sich selbst schreiben. Die Prüfung ist fair, basierend auf den Übungen und den Themen abgedeckt.",5,0.0,0.0,0
8877,2235,614885e596f1230023da8725,"Sehr viel Arbeit, aber auf der anderen Seite habe ich auch viel gelernt. Meiner Meinung nach waren einige der Tutoren nicht bereit, bei Fragen zu helfen. Peer-Check arbeitete für mich, es war von Vorteil, andere Menschen Lösungen zu sehen. Die Prüfung und Bewertung war sehr fair.",4,0.0,0.0,0
8973,2331,61dda4496f3cc20021c6e57b,"Über die schlechteste Online-Prüfung, die wir hatten - Januar 2022 (Bachelor und Master kombiniert)",1,0.0,0.0,0
6606,6606,6315c11d1c014e0021e47343,"Vorlesung war spannend, der Professor war sehr nett und hat bei den Umständen versucht, dass sich die Studenten trotzdem kennenlernen können, indem er Zufällig Gruppen erstellt hat (wen man wollte) um sich mit ihnen auszutauschen. Die Prüfung im HS20 (Corona -> Online) war aber eine Katastrophe. Notendurchschnitt wurde auch angepasst. Auf jeden Fall mit alten Prüfungen lernen (mit entsprechender Zeit) und Definitionen und Regeln kennen. ",2,0.0,0.0,0
1310,1310,5b3caaa4f07b02001a04bb57,"Ich fand das Modul ok. Bei den Übungen fand ich es manchmal etwas verwirrend, da zum Teil sehr einfache Übungen sind und andererseits wieder solche, die ich nicht richtig verstanden habe.  Physikprüfung mit multiple choice war gewöhnungsbedürftig und obwohl ich zwei verschiedene Taschenrechner habe, kam ich mit dem ausgeteilten Model überhaupt nicht klar, was zuletzt in einem Zeitdruck für mich endete. Ich beklage mich jedoch nicht, dass man zu wenig arbeiten muss für 10 Credits, schon die ganzen Stunden die in die besuchten Vorlesungen fliessen sind hoch. Und sowieso ist ja der Aufwand für die Module auch stark individuel abhängig und nicht immer entspricht es dem, was man arbeiteb muss. Bei manchen muss man halt mehr arbeiten für wenig ECTs und manchmal umgekehrt.",3,7.0,3.0,1
6545,6545,62d035ed6dbf1e00218e1248,"Dank der Neuorganisation ein tolles Praktikum. Wenn man genügend Zeit in die Vorbereitung investiert sollte man keine Probleme haben, das ganze locker zu bestehen. Lediglich die unklare Bewertung des Schlussreports müsste in Zukunft präzisiert werden, d.h. welche Teile des finalen Berichts von den TAs zur Korrktur zurückgegeben werden soll. ",4,0.0,0.0,0
1071,1071,5b202319f4c683001a6a8b29,Hat mich irgendwie nicht überzeugz. Zusammengewürfelt,3,6.0,1.0,1
26,26,5a5e5e29be6796001a9d750e,Wer will schon Standard?,1,0.0,9.0,0
6175,6175,620a282679a9a000215b3713,"An sich spannendes Modul, auch wenn ich den Dozenten persönlich nicht so gut zuhören konnte. Die Prüfung fokussiert sich nicht auf das grosse Ganze, sondern fragt Details ab. Am besten vor der Pürfung nochmals alle Vorlesungen durchgehen, damit eben diese Details präsent sind. Und auf jeden Fall früh genug anfangen zu lernen. ",3,0.0,0.0,0
8864,2222,6119124481b8be00224637ab,"Toller Kurs! Sie können viel daraus lernen. Auf jeden Fall zu empfehlen. Auf die Gastredner zu hören ist erstaunlich. Ich wünschte nur, es gäbe mehr als eine Gelegenheit für die Gruppen, mit dem Lehrer zu konfrontieren.",5,0.0,0.0,0
1312,1312,5b3cb3d7f07b02001a04c9b5,"Spannendes Modul, gute Dozenten, welche sehr bemüht sind den Stoff verständlich zu vermitteln. Schade, dass die Prüfung sehr anders war als die Übungen! Während dem Semester lag der Fokus v.a. auf R & Übungen (-> praktische Datenanalyse); bei der Prüfung eher auf den Vorlesungen (-> 'Theorie'). ",4,0.0,7.0,0
2997,2997,5cfab816dd2309001c12bc01,"Einer der besten CL-Kurse im ganzen Bachelor. Heike Adel hat die Vorlesung und die Übungsblätter sehr gut strukturiert, und den Stoff super vermittelt, sehr kompetente Dozentin. ",5,0.0,0.0,0
2545,2545,5c65891075a143001ced576b,für 2 täg lerne e stabili sach,4,1.0,1.0,0
4059,4059,5e11d55664553b001ec4a43e,kanns überhaupt nicht empfehlen. Vorlesung sehr trocken gehalten mit Fokus auf Theorie. ,1,0.0,0.0,0
5648,5648,60e31f57f40e2900222a9b2e,"Interessante Vorlesung. Cool, dass man auch gesellschaftliche und soziologische Aspekte anspricht und die Methoden der Naturwissenschaften hinterfragt. Man beobachtet einen Baum über einige Wochen, schreibt einen kurzen Essay über die Heilnutzung und noch eine kurze Prüfung. ",4,0.0,0.0,0
3799,3799,5d97232ce5190c001cb026ce,"Interessantes Fach und sehr guter Prof, #Ehrenulf",5,0.0,0.0,0
147,147,5a607751e9399e001ac52b5d,"Vorlesung war interessant. Die Prüfungsfragen per se machbar, jedoch waren es SEHR viele Aufgaben... man muss also schon ein bisschen geübt sein, um überhaupt eine chance zu haben, alles lösen zu können...",4,5.0,0.0,1
3730,3730,5d6f86ef119583001c2cfec0,"Gut organisiertes Modul, viel Stoff, viel auswendiglernen und somit gut machbar. ",5,0.0,0.0,0
4352,4352,5e3d1f3dbbc7780022b6dede,"Zwei rechtsbürgerliche Journalisten von Weltwoche und NZZ erklären dir die Wirtschaft. Das Seminar wäre in einer politisch ausgeglicheneren Besetzung durchaus sinnvoll und horizonterweiternd, so ist es schlicht mehr oder weniger überzeugende Propaganda vom Lehrpult aus. Eigentlich ziemlich problematisch für eine Fakultät die sich einer unverklärten Auseinandersetzung mit der Wirtschaft verschreibt.",2,0.0,0.0,0
8721,2079,60c226efa44bdf00220eee6a,"Tricky Prüfung, wie die Formeln in den Vorlesungen verwendet wurden leicht geändert, um die Schwierigkeit des Finales zu erhöhen. Lesen war hilfreich, aber ich denke nicht, dass es notwendig ist, zu bestehen. Prüfungsfragen waren sehr ähnlich wie die in der Praxisprüfung :)",4,0.0,0.0,0
1989,1989,5c3d1836d5b710001c1592c0,bestes Modul!,5,1.0,0.0,1
1462,1462,5b6c77f1fb005e001a118af2,12ECTS und es wäre fair ,1,24.0,2.0,1
1594,1594,5bb1eb395713920019caa120,"Prüfung war fair, Stoff langweilig und mühsam",3,0.0,0.0,0
9309,2667,62b02ab4c5369e00219b01b3,Sie lernen viel und faire Prüfung,5,0.0,0.0,0
1284,1284,5b39df285affb0001a149c4a,"Spannend und anspruchsvoll, wenn man die Konzepte komplett verstehen will. Easy, aber immer noch zeitaufwendig, wenn man sie nur auswendig lernt in den Übungen. Dozenten im FS18 für mich leider beide wenig überzeugend.",3,2.0,1.0,1
7511,869,5c7303d29dee23001cb84b01,Schäm dich!,1,0.0,0.0,0
5838,5838,61b627e7516d0c002138ed53,"Interessant aber schlecht strukturiert. Der arbeitsaufwand deckt sich nicht mit nur einem ECTS (4 nachmittage, 2 reports, davon einer über 5 experimente, und nachfolgende korrektur beider berichte). Würde ich so wie es momentan organisiert ist nicht empfehlen.",2,0.0,0.0,0
4992,4992,5f919bb1fecff50022cc77cb,absoluts scheiss modul,1,1.0,0.0,1
9038,2396,61ee587a1617d700213e18b7,"Sehr interessantes Thema für diejenigen, die Buchhaltung mögen, Prüfung war hart, aber die Einstufung war sehr fair.",5,0.0,0.0,0
8298,1656,5f02d469f8d6d40022106fd3,Scheiße natürlich. Nicht nützlich für die Realität,1,0.0,0.0,0
6597,6597,62fe30d93c380a002143fb0b,spannend und einfach,4,0.0,0.0,0
2449,2449,5c5c0b9e422718001c525385,"VL spannend, auch die meisten Übungen sehr nützlich v.a. für die Prüfung. Aber Prüfung einfach etwas.. sollte in 3 Teile geteilt sein welche völlig unterschiedlichen Arbeitsaufwand geben.. ",3,1.0,0.0,1
7866,1224,5d80a200af4767001ce44e4d,Gute Organisation . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,5,0.0,0.0,0
6819,177,5a6f204b916f6d001a99b384,Dennis Komm = bester Dozent!,5,1.0,0.0,1
8872,2230,61363a86e0a79f0022971281,Sehr relevant,5,0.0,0.0,0
7436,794,5c59ad3f896c29001c119c81,"Große Professor, interessante Themen. Die Prüfung war ein bisschen seltsam und anders als die Scheinprüfung. Aber trotzdem kann ich es empfehlen!",5,0.0,0.0,0
8436,1794,5fd9b33a0e7bdb002294ec81,"Nicht, dass wir",2,0.0,0.0,0
4041,4041,5e09d39eac9528001ec9cb5e,"Engagierter Prof! Bringt sogar ein solch trockenes Fach spannend rüber. Die Vorlesungen waren meiner Meinung nach nicht unbedingt nötig um die Prüfung gut zu meistern (natürlich nur mit Vorkenntnissen), den Conrad Meyer sollte man verinnerlichen und die Konzepte hinter den Aufgaben verstehen, dann sollte einer guten bis sehr guten Note nichts im Weg stehen. Sehr sehr faire Prüfung!",4,0.0,0.0,0
5793,5793,616b2449ff50cb002114468c,Die Übungen des Teils zu Entrepreneurship sind unterirdisch schlecht und weit entfernt von den Vorlesungen selber. Irgendwelche astronomisch hergeleiteten und umgeformten Formeln welche einem gar nicht beigebracht werden. Praxisrelevanz hält sich hier vermutlich in Grenzen... ,1,0.0,0.0,0
2064,2064,5c4214eb6ebd2f001c2c283b,"Eher langweilig, dafür nur wenige Vorlesungen und leicht zu bestehen (ohne lernen)",3,1.0,1.0,0
189,189,5a6102bee9399e001ac5606c,"Die Note ist noch am gleichen Abend herausgekommen, wie der letzte Seminartag, einfach genial! Super einfach eine gute Note zu schreiben mit wenig Aufwand, habe gelernt wie man ein wissenschaftl. Paper analysiert - kann man immer brauchen für die Zukunft",5,1.0,0.0,1
8485,1843,5ffc1f78d628200022d7b675,"Ich wusste nicht, dass ein Kurs so schlecht organisiert sein kann. Abgesehen von den Übungen sind absoluter Unsinn, die TAs offensichtlich nie an einem großen Software-Projekt gearbeitet.",1,0.0,0.0,0
6550,6550,62d0514e6dbf1e00218e1452,sehr spannend. Dozent sympathisch aber oft ab sich selber verwirrt,4,0.0,0.0,0
936,936,5af44f3ff937aa001a0fd578,Schlecht geschriebene Anleitung und unmotivierte Assistenten.,1,2.0,0.0,1
759,759,5a85777d0a3e9c001a9d8951,Prüfung katastrophe ,1,3.0,1.0,1
4316,4316,5e35ac81921aef0022776856,"Folien völliges durcheinander. Prüfung unfair, sehr schwierig und pingelig abgefragt. ",1,0.0,0.0,0
4311,4311,5e349e6df664cd0022a54271,"Abwechslungsreich, Praxisbezogen, hilft beim Entscheid in welche Richtung man gehen will.",5,0.0,0.0,0
8413,1771,5fb3be196fa3c400221f5703,"interessantes Thema. fruchtbare Diskussion. viele Papier zu lesen, aber offene Buchprüfung. bestanden mit einer niedrigen Präsentationsnote und einer hohen Prüfungsnote.",4,1.0,0.0,1
526,526,5a6f11f9916f6d001a99ac14,"Barz:"" ähm... ich beginn lieber nochmals von vorne"" Ja ich au #ademerci",1,113.0,8.0,1
5457,5457,60940494668e7c0022b378f9,"Etwas aufwändig für 3 ECTS, da man 4 Tage von 8:00 - 17:00 an der Uni ist. Zusätzlich zum 15 Seitigen Seminarpaper muss eine Präsentation abgehalten werden und Mitte Woche ein Controlling Tool erarbeitet werden. Alles in Allem ein interessantes Seminar, Aufwand jedoch nicht zu unterschätzen.",4,2.0,0.0,1
2772,2772,5ca5e26d6ee435001c9773d4,"Vorlesung hatte nicht wirklich viel zu tun mit der Prüfung, Zusammenfassung lernen + guten Spick vorbereiten, dann kommt das gut👌🏼",4,1.0,1.0,0
4714,4714,5ee79c9053642a0022545f51,"Spannende Vorlesung, man lernt sehr viel. Die Prüfung ist schon anspruchsvoll, aber dennoch fair gestaltet.  Verstehe aber die Kritik um Prof. Ziegler nicht. Sein Prüfungsteil war von der Schwierigkeit her einfacher als der von Prof. Chesney. Und auch insgesamt ist er ein witziger Typ, der Freude an der Vorlesung hat. ",4,0.0,0.0,0
8009,1367,5e1829efc40dd9001e9ed62d,"Achten Sie darauf, den Inhalt der PPP im Detail zu kennen, da die SC-Fragen sehr detailliert sind, aber immer noch die Fragen sind oft ganz anders formuliert als in der Vorlesung und manchmal „weiblich"", so ist es schwer, eine sehr gute Note zu bekommen, auch wenn Sie studieren. Daher würde ich nicht zu viel Zeit für das Studium für dieses Thema verbringen, wie Sie fast sicher passieren, wenn Sie die wichtigsten Artikel verstehen, und es ist nicht garantiert, dass Sie eine viel bessere Note als 5 erhalten, wenn Sie mehr studieren",3,3.0,0.0,1
1642,1642,5be303098624d2001b56df77,Spannende Vorlesungen mit meistens guten Dozenten. Jedoch grosser Stoffumfang und sehr aufwendig zum lernen.,4,1.0,0.0,1
8304,1662,5f043e2919c9e50022f079e8,"Spannender Kurs, sehr guter Professor, leichte Prüfung.",5,0.0,0.0,0
8517,1875,600851bc7a28300022815ff9,"Der Professor ist sehr arrogant und hat sich nicht bemüht, das Kursmaterial zu verbessern, obwohl er darum gebeten wurde. Ich würde diesen Kurs niemandem empfehlen. Der Kurs hat keine klare Struktur und die Dias waren schrecklich. Darüber hinaus mussten wir zwei Projekte einreichen und es gab eine Menge Verwirrung in Bezug auf beide Aufgaben. Die TA versuchte jedoch das Beste aus diesem schrecklichen Kurs zu tun, da er wirklich einige Anstrengungen in die Übungssitzungen investierte.",1,0.0,0.0,0
4191,4191,5e21cac3a271db0022e40043,Folien oft etwas zusammenhangslos. Prüfung war fair. Pflichtlektüre nicht notwendig zum bestehen. ,3,0.0,0.0,0
2319,2319,5c51b74dccaaf5001c0be16f,Eher Geschichte als Recht.,1,3.0,1.0,1
4288,4288,5e3077e81d081f0022b364e3,S best strukturierte Fach. Sie hend sogar selber Zemefassige vorbereitet. Aber d Prüefig isch vieeeel schwieriger als die Probeprüefige,4,3.0,0.0,1
3797,3797,5d9639c22efa28001c2368dc,"Habe keine einzige Vorlesung oder Übung besucht.  Übungen sind gut selbstständig lösbar ohne Vorlesungen und Übungsstunden und sollten seriös durchgelöst werden, um zu bestehen, da einige Aufgaben gleich oder sehr ähnlich sind. Das Skript und andere Nachschlagwerke sollte man sehr gut kennen, da auch viele Sonderformeln in der Prüfung abgefragt werden. ",4,0.0,0.0,0
6128,6128,6200ec99c31b7f002102ed3b,"Hätte ich mich weiterhin mit Theorien und Konzepten befassen wollen, die bestenfalls auf wackligen Beinen stehen, wäre ich bei der Sozialen Arbeit geblieben. Motivierte Prof ist ein Plus. Prüfung mit geschickter Vorbereitung ohne Lernaufwand machbar. Schnell tippen können ist ein Game Changer. Besorgt euch gute Zusammenfassung und merkt euch, wo ihr was findet, dann ist eine gute Note drin.",2,0.0,0.0,0
7914,1272,5dcd25993ad5fc001ccb0671,"Nützliches, aber der Kurs ist ziemlich hart und sehr überlastet mit Inhalt. Auch die Verwendung von C-Aspekt davon ist verwirrend.",3,2.0,0.0,1
2738,2738,5c94b723fab0cc001c72e9a2,"In diesem Kurs besteht zwar keine Präsenzpflicht, aber es ist für die Schlussnote von grossem Vorteil, wenn der Dozent einen in jeder Sitzung sieht.",4,0.0,0.0,0
4600,4600,5ed6cbc2551d470022b0703e,bestes fach. super in kombi mit ewf und mikro 2. 👍,5,0.0,0.0,0
3211,3211,5d0ca50aa2f002001c668cb8,"Mässig spannend, inhaltlich immer wieder das gleiche. Anwesenheitspflicht... ansonsten fairer Aufwand",3,0.0,0.0,0
2969,2969,5cf8ca9218dfce001cc28522,"die kommen selbst nicht klar auf ihre neue MC prüfung, war einfach etwas.  aufbau des moduls allgemein katastrophal nur online tool war gut gemacht ",2,11.0,2.0,1
8830,2188,60ed5944f5228f00220f7279,"Unglaublich, dass dies obligatorisch ist",1,0.0,0.0,0
8044,1402,5e1f3ffd70f0bc0022ef9994,glatt,5,0.0,0.0,0
8548,1906,601090c5c05eff00229e5ceb,"Ziemlich langweilig, aber extrem einfach",2,0.0,0.0,0
3532,3532,5d1e64ff3d5e6e001cf9c92f,"Empfehlenswerte Vorlesung mit kompetenten Professoren, welche die Materie in einer verständlichen Art und Weise rüberbringen können. ",5,4.0,0.0,1
130,130,5a5f92d48633bf001ac90497,"Sympathischer Dozent, sehr anschauliche Vorlesung, faire Prüfung (leider keine Musterlösungen für Übungen).",4,12.0,0.0,1
4797,4797,5ef6421bcb073400223c9272,"Schlechte vorlesung, der dozent redet einfach irgendwas und die stundenten haben keine ahnung um was es geht! Die prüfung war nicht wie die übungen, viel zu viel theoriefragen, es hat sich nicht gelohnt die übungen immer zu lösen und das ist einfach frustrierend",1,0.0,0.0,0
8797,2155,60dffa62310f290022f8cca1,"Der Kurs ist nicht schlecht. Fro, was ich hörte, dass sie eine Menge Verbesserungen in FS 21 gemacht haben. Test war sehr fair. Ähnlich wie Übungen.",4,0.0,0.0,0
8015,1373,5e1b52276b1906001e1a4680,Sehr interessante Themen und hoch relevant für professionelles Wissen. Lustige Professorin sowie. Allerdings zu viel Arbeitsaufwand - 3 Gruppen arbeitet + Prüfung,5,0.0,0.0,0
9029,2387,61eacd677cd6e20021dc833b,"Nach diesem Vortrag habe ich das Gefühl, meine Masterarbeit mit Python machen zu können. Vorher habe ich noch nie etwas mit Programmierung gemacht (aber R)",5,0.0,0.0,0
1385,1385,5b4c63ca36ebdc001a7111a9,"Auch wenn es zu einem Hobby geworden ist, die Dozentin zu ""haten"", fand ich sie sehr sympatisch und es gelingt ihr durchaus, den Stoff gut zu erklären.",5,53.0,1.0,1
1194,1194,5b2b63909d2efb001abae292,"Prüfung hat fast nichts mit dem Unterrichtsstoff zu tun, rhetorische Mittel des Dozenten katastrophe.",2,3.0,2.0,1
185,185,5a60e0b6e9399e001ac557ae,"sehr spannend, guter Dozent!",5,0.0,0.0,0
3621,3621,5d2efc2712ed77001cf40610,Extrem schlecht gemacht. Einzig Aufwand/ertrag ist halbwegs in Ordnung. Nichts gelernt. ,1,0.0,0.0,0
758,758,5a856e3c0a3e9c001a9d8601,"Super interessant , nur leider keine Musterlösungen... und die Prüfung entsprach nicht den Behandelten Themen.",3,2.0,1.0,1
429,429,5a68dba6c9e055001ac8d334,"Absoluti Müllverastaltig! Wemer d Vorlesigsmaterialien verstande het, heissts no lang nöd, dass mer e Chance het, d Schlussprüefig z bestah. Lönd eu eifach überrasche, was ade midterms und final exam dra chunnt, es chan ALLES mögliche cho, egal öbs mitde vorlesige ztue het oder ned! ",1,6.0,0.0,1
4325,4325,5e382ab57e8596002204c43c,Sehr fair und perfekt organisiert! ,4,0.0,0.0,0
2032,2032,5c3fc867caa3e7001c6ba809,Scho no komplizierte Stoff und zuesätzlich zu de prüefig (wo i de lezt Semesterwuche isch) muess mer no (z sechste) en 15min Vortrag mache underem Semester.,3,2.0,0.0,1
7934,1292,5deebe7b3dd633001ec5b5de,"Sehr guter Professor, schlechteste TA und lächerlichste Aufgaben je hatte. Sinnloses Training auf Lesefall. Ich verbrachte 80% meiner Zeit damit, Leseverständnis zu lösen, ohne etwas zu tun, das für Daten relevant ist. Dieser Kurs sollte seinen Namen in Angewandte Lesefähigkeiten für die Betriebswirtschaft ändern.",1,29.0,1.0,1
1527,1527,5b99edab3e04df001ac52ba9,Die mit Abstand schlechteste Veranstaltung der Assessmentstufe. ,1,19.0,7.0,1
5036,5036,5fd7b22fdc8c390022df1c85,interessant aber d'prüfig völlig random... alli pflänzli-dozente sind eifach öppis!,2,0.0,0.0,0
747,747,5a832b9869713d001a9ead45,"Bei Herr Brunner ist die Vorlesung sehr gut. Bei Herr Grossniklaus gibt es viele Infos, die nicht auf den Folien sind, was mühsam ist. ",4,5.0,0.0,1
1457,1457,5b68bf12917bb5001ac8c691,Vorlesungen bringen fast nix. Dort wird die Theorie einfach trocken serviert. Übungen waren nicht schlecht und die Prüfung war fair,2,4.0,0.0,1
1921,1921,5c36354d0d6b09001caab89c,"Gute Abwechslung zu anderen Module. Ich fand nicht, dass es viel Aufwand war, aber kommt glaube ich auch drauf an, ob man mit einer 5 zufrieden ist oder ob man mehr will und natürlich auch darauf, wie selbstbewusst man sich präsentieren kann.",4,0.0,0.0,0
6287,6287,629749beb10c690021e8dde7,"Theoretisch spannend und wichtig als Grundlage. Aber ehrlich gesagt ist der Dozent absolut nicht geeignet für das unterrichten. Zudem wird C zwar nicht vorausgesetzt, jedoch hat man praktisch keine Zeit sich in die neue Programmiersprache einzuarbeiten. Zudem muss man für dieses Fach mehr oder weniger sein Leben opfern ooooder man kommt halt absolut nicht mit. ",1,0.0,0.0,0
8853,2211,61056444079ce700228c0e46,Interessante Themen,4,0.0,0.0,0
8544,1902,600fcfc601121d0022032512,interessant abd sehr motivierte Dozentin. Genießte diesen.,5,0.0,0.0,0
7166,524,5c064481f14149001b68d41b,Zeitverschwendung,1,13.0,2.0,1
3911,3911,5df0fef229413f001e5bda44,Vorlesung und übungen aufwändig aber gut. organisation ist katastrophal.,3,1.0,0.0,1
2463,2463,5c5c69e05112ef001c6b6220,"Ja die liebe Dozentin hat sich schon Mühe gegeben, mir die Freude an meinem Lieblingsfach zu nehmen. Man muss unter dem Semester stets dranbleiben und aufpassen, nicht abzuhängen. Vor allem in den Kapiteln zur Säure-Base und Redoxreaktionen ist man durchgehend mit Abschreiben beschäftigt, und muss zu Hause die Rechnungen noch einmal für sich durchgehen und die Gedankenwege der Dozentin antizipieren. Zwei Sterne wegen meiner optimistischen Lebenseinstellung „schlimmer geht immer“.",2,10.0,0.0,1
8039,1397,5e1f073070f0bc0022ef7e17,"Sehr unfair Prüfung und Quiz, unkooperierend und SEHR ENTITLED TA",1,12.0,1.0,1
3501,3501,5d1c76048a3f6d001ca33075,Eigentlich spannendes Thema gebiet. Jedoch sind die Vorlesungen sehr repetitiv.,3,1.0,0.0,1
2439,2439,5c5b16cb422718001c51a8fc,"Vorlesung ist gut strukturiert und unterhaltsam, Dozent ist auch gut. Die Übungen sind in keiner Weise repräsentativ für den Schwierigkeitsgrad der Prüfung. Die alten Prüfungen sollte man meiner Meinung nach gut beherrschen. Sie sind aber nicht alle gleich schwierig (HS18 war meiner Meinung nach die schwierigste Prüfung, die ich gelöst habe)! Storrer sollte gelesen werden. ",3,6.0,1.0,1
8627,1985,6030027417f7150022fa3757,"Nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein, nein. nein, nein, nein.",2,0.0,0.0,0
861,861,5aa7b7be4b775a001ab7ba34,"Inhalt top, VL mässig, zwangsweise Gruppenzuweisung unzumutbar !!",2,0.0,1.0,0
7904,1262,5db150d13f5c7d001c38be68,"Guter Kurs von Ihnen interessieren sich für das Thema. Geht nicht über eine der Mathematik der Verschlüsselung, sondern die Konzepte. Die Note basiert vollständig auf einem offenen Buch Multiple-Choice-Finale, das ziemlich fair in seiner Struktur ist. Würden empfehlen, wenn Sie interessiert sind. Dozent ist ein Monoton, aber ein außergewöhnlich intelligenter Kerl.",5,1.0,1.0,0
263,263,5a623924f92ac7001a6ecb0b,Thematik sehr nützlich für das Verständnis im gesamten Studium,4,0.0,0.0,0
9238,2596,628f494fe9e3a00021efa5d3,"Sehr schlechte Vorlesungs- und Übungssitzungen. Ich bin ein Econ-Nerd, aber dieser Kurs brachte zum ersten Mal Zweifel über das Tun eines Econ-Masters. Nie hasste einen Kurs, der nicht einmal BWL 1 in der BA-Bewertung...",1,0.0,0.0,0
7382,740,5c4c1f066110a5001c61e9be,"Sehr guter Kurs, aber zu viel Arbeit für 3ECTS",4,0.0,0.0,0
1546,1546,5b9fb0024ef43f00199d0b72,"Vorlesung macht den Stoff unnötig schwierig, da viele unnötige Folien & Ausschweifungen. Am besten einfach die “Rechenmethoden” aus den VL rausschreiben und mit den Übungen lernen, die Prüfung war schlussendlich sehr fair. ",2,3.0,1.0,1
9409,2767,62c740ff8b0d7b00213bdae0,"Die Vorlesung war sehr theoretisch und nicht wirklich hilfreich für das Projekt, YT-Videos sind besser. Das Projekt war interessant, aber auch sehr zeitaufwendig. Insgesamt würde ich es wieder nehmen, weil es wichtig ist, zumindest auf Verstärkung Lernen in Ihrem Studium berühren. Es dauerte mehr als drei Monate, um die Ergebnisse, die eine Schande imo",3,0.0,0.0,0
2018,2018,5c3f451a6f5518001c6630a4,Typische Einführungsvorlesung. Eine spannende Übersicht über manche theoretische Grundlagen. Teilweise etwas lustlos vermittelt. ,4,0.0,0.0,0
7444,802,5c5ae2d8f265a5001c582055,"Sehr nützliche Klasse, wenn es darum geht, zu lernen, wie man richtig Backtest Trading-Strategien unter Berücksichtigung der Transaktionskosten, risikofreie Assetholdings und Futures Rollover! Nicht ein Anfängerkurs für jemanden, der nie zuvor programmiert.",4,0.0,0.0,0
5273,5273,601addb169ae640022432e96,Super Vorlesung! ,5,0.0,0.0,0
671,671,5a7ae6938c0f1b001a2f795f,Gut strukturierte Vorlesungen. Übungsstunden ok. Testprüfung Anfang Dezember war sehr hilfreich,5,0.0,0.0,0
6723,81,5a61b3e6e9399e001ac57a5a,Waren Bringer dabei?,1,0.0,0.0,0
2517,2517,5c61a9b985a740001c87a5ec,Im Allgemeinen war der Arbeitsaufwand überdurchschnittlich hoch bei diesem Modul. Herr Siegel hat die Vorlesung jedoch interessant gestaltet und mit Experimenten gut visualisiert. Didaktisch war das ganze nicht immer top (oftmals viel zu viel in zu kurzer Zeit geschrieben) und v.a. Frau Johannsen war didaktisch gesehen unausstehlich (#sozusagen).,4,2.0,2.0,0
9116,2474,61fce0e8dfdc2600218f8d54,"Bester Professor bisher. Interessante Themen, viel Intuition, was großartig ist! Kann nur empfehlen, wenn Sie sich für Ökonometrie interessieren!",5,0.0,0.0,0
6656,14,5a5f04aebe6796001a9d8665,"Ich liebte das Thema und die Vorlesungen waren in Ordnung. Die Prüfung war jedoch eine Katastrophe, viel zu schwierig und hatte wenig mit den Übungen und Scheinprüfungen zu tun. (Prof. Ayoub)",1,1.0,0.0,1
8940,2298,61c21bb153dffa0021ae7560,Gleiches wie die Einführung in den ökonometrischen Kurs,1,0.0,0.0,0
2857,2857,5ce3f4149c3a91001cfb34bd,"Zu wenige ECTS credits für den Aufwand(vlg. Makroökonomik gibt 9), extrem unübersichtlich. Man sollte sorting und searching separat anschauen und nicht die ganze Zeit abwechseln/durchmischen. Die Prüfung war komplett anderst als in den vorhergehenden Jahren und massiv schwerer. Definitiv zu wenig Ertrag für den Aufwand.",1,20.0,3.0,1
4885,4885,5f16c0ffc0e91d002266c93a,"Halt einfach langweilig gestaltet. Themen sind spannend, aber eben. ",1,0.0,0.0,0
