,_id,review,score,upvotes,downvotes,sum
3174,5d0a8f8d18d258001cad8537,frau buttini ist eine super lehrerin 😄,5,0.0,0.0,0
4680,5ee3331be85f920022e55227,"Organisation schlecht will massiv überforderet mit de azahl studente. Themene eigentli spannend aber vill workload zums nöd nur oberflächlich azluege, problem sets rückgabe immer wieder verschobe worde... ",3,0.0,0.0,0
4146,5e1e3219093478002274bc89,"Spannende Vorlesung, Prüfung allerdings unerwartet sehr schwer (starker Zeitdruck und viel zu aufwendige Case Study). Die Präsentation rettet einen.",3,1.0,0.0,1
584,5a7226c94e1662001ab338e3,"Der Prof. ist motiviert und die Vorlesungen sind ok. Die Gastvorträge sind interessant.  Halt typisches BWL Fach, es geht nur ums Auswendiglernen der einzelnen Stichworte, die man dann in der Prüfung schön brav auflisten muss... Das einzig Schwierige an dem Fach ist, sich zum Lernen zu motivieren, obwohl man später mit dem Wissen, das an der Prüfung abgefragt wird, kaum Wert schöpfen kann.  Inhaltlich lernt man natürlich schon auch was fürs Leben, aber für die 3 Sachen kann man auch zuhause nebenbei ein Buch lesen und fertig.  Zum Glück muss man in BWL Fächern nicht so viel können, um zu bestehen.  ",2,4.0,1.0,1
5898,61d9a1312b98620021f0c2ce,"Gute Profs, eingermassen schön strukturiert",5,0.0,0.0,0
268,5a9e6b1e9605dc001a802849,Mein Herz schlägt für Banking und Beni <3,5,6.0,1.0,2
5796,6171be1baf65d60021b931df,"Super organisiert, dÜebige,sSkript usw. isch kompakt und verständlich! Vorbildlich! Schand sind ned meh Modul so!",5,0.0,0.0,0
6475,62c09d7c39b6570021f735e5,"Viel zu viel Stoff und man weiss wirklich nicht, worauf der Fokus gelegt wird - 1000e kleine Details und kaum Text auf den Folien, welche die komplexen Zusammenhänge erklären. Prüfung war jedoch fair",2,0.0,0.0,0
2000,5c3dfcfed5b710001c16a2ff,"Sehr interessante Vorlesung, die viel Wissen über die Finanzierung von Medien vermittelt. Die zwei Dozenten sind auch toll",4,1.0,0.0,1
2379,5c5404a6347055001c6ca618,"Top organisiert, tolle Professoren und faire Prüfung! Wer sich für Banking interessiert, sollte dieses Modul wählen.",5,2.0,2.0,0
2637,62a2f7ee0e0f4b00219fdc4f,"Eine fade, unvollständige und gedämpfte Version der fortgeschrittenen Mikroökonomie I + II für Business-Studenten",1,0.0,0.0,0
2246,616563d8eed01c00215dd465,"Es gab viele Themen im Kurs, aber in der Prüfung gab es eine große Anzahl von Fragen aus dem allerletzten Kurs nur",4,0.0,0.0,0
956,5cf127d77df614001ceb00c8,"Dozent ist toll, aber die Prüfung war schwieriger als erwartet. Dias nicht zu gut - meist Bilder und keine Erklärung geschrieben",3,3.0,0.0,1
739,5c4b26810f904e001c285348,So langweilig... Sie können sich nicht vorstellen...,1,5.0,1.0,1
1204,5b2b87c29d2efb001abb2a87,"Spannende Themen, cooler prof, easy prüfung",5,1.0,1.0,0
3409,5d177716996aef001ce03e1d,"interessante themen, doch scheint etwas wild zusammen gewüefelt. der journal club hat mich au gestört",3,0.0,0.0,0
2652,5c6d885da5d496001c084f90,"Spannende Vorlesung Mitmachnote, die extrem ins Gewicht fällt (nur positiv)  6 Ects für wenig Aufwand",5,0.0,0.0,0
5387,6037b88c49446400223c3ca2,War gut organisiert und die Quiz sind gut zum üben.,4,0.0,0.0,0
2720,62bd70c4c4f7bb0021e99e26,"ein toller kurs mit einem vielfältigen, aber zufälligen themenbereich. prüfung war fair und einfach zu bestehen, wenn Sie etwas fleißig studieren.",5,0.0,0.0,0
5748,613358149119380022aa44a5,"Der Dozent (P.Obrist) ging immer sehr detailliert auf Fragen ein und brachte den Stoff interessant rüber. Manchmal verweilten wir sehr lange bei einem Thema, was manche Stunden etwas zäh machte. Die Prüfung war in diesem Jahr online und OpenBook; leider war das Niveau der Beispielfragen um einiges tiefer als bei der Prüfung, weshalb wir bei der Prüfung etwas überrascht wurden. Nichtsdestotrotz ein fairer, guter Kurs.",4,1.0,0.0,1
1750,5c18ae6065b1ae001b989307,mühsam,1,7.0,0.0,2
3944,5df87c78ee5ea2001e3e45d7,Je nach PhD und Projekt chas en spannende oder en müehsame Kurs si und wenn meh halt Päch hed wird meh für 3.5 Wuche stress & arbet mitere schlächde Note belohnt. ,1,1.0,0.0,1
2350,5c52ceca98a84a001c653e24,"Obwohl das Thema relativ spannend ist, sind die verschiedenen Vorlesungen relativ zusammenhangslos. Meiner Meinung nach fehlt ein roter Faden :/",3,1.0,0.0,1
948,5cebd3bb34340d001c00be30,Einfachste uni-exam überhaupt! 10 der 13 Prüfungsfragen waren genau die gleichen wie die Übungen.,4,3.0,0.0,1
2583,5c6a936e0f0ace001c395172,"Sehr einfach, LinAlg für Naturwissenschaftler ist besser",2,4.0,9.0,0
2381,61ea97037cd6e20021dc580a,"Coding ist erforderlich! Chaotische Dias. Wenn Sie die Zeit investieren, werden Sie viel über Risiko-Premium-Modellierung lernen.",4,0.0,0.0,0
1424,5b5485895a7ff3001a464965,"Dozenten schlecht, Inhalt sehr spannend",4,3.0,0.0,1
5611,60dc442b8735220022363dbf,"A alli wo sichs überleget, das Modul zneh... möchets nöd wenn ihr nöd münd! De Ufwand entspricht eher amne 6 ECTS Fach und Prüfig isch under enormem Ziitdruck (90 Pkt i 60min).",1,0.0,0.0,0
4518,5e63783b5846d50022d57bb8,"Praxisorientiertes Seminar, zum Teil etwas aufwendig, aber da man in 5er Gruppen ist geht es total klar",5,0.0,0.0,0
4436,5e4ba300b2b1e400224bad01,"Voll okay, Skript lese und prüefige/üebige löse ",4,0.0,0.0,0
807,5c5b2c63422718001c51c1cf,Ein anschauliches Beispiel für eine unfaire Prüfung. Nur 10% der Prüfung stammten aus Übungssitzungen. 10% waren Definitionen und der Rest waren zufällig ausgewählte Themen der Dias und sehr verwirrend. Nächstes Mal würde ich einen Vortrag mit transparenteren Lernzielen nehmen,1,1.0,0.0,1
439,5a6911811053f0001a84ebe8,Auswenidig lernen und nicht hinterfragen. Wer alte Prüfungen nicht anschaut zum lernen fliegt zu 90% durch!   Profs bringen immer wieder dieselben Fragen,2,6.0,2.0,1
4544,5e917cb297262300225fb2a7,"Die am härtesten erkämpften 4 credits meines Studiums. Für einen für mich guten und präsentablen report brauchte ich locker 10h. Die Experimente waren sehr spannend und die Theorie dahinter auch, nur war die Korrektur der Berichte sehr vom TA abhängig. Auch wurden viel schwierigere Dinge in OriginPro verlangt, als vorgestellt wurde. Alles in allem ist das Modul sehr aufwändig und oft frustrierend, aber komischerweise macht es irgendwo auch Spass",4,1.0,0.0,1
3004,5cfc3dd5b8fd9b001c2d2f76,"Spannend! Zwar auch oft Wiederholung bzw. Vertiefung wenn man das Neuromodul bei Neuhauss und Stöckli schon gemacht hat, aber trotzdem sehr spannend dank klinischem Hintergrunds. ",4,0.0,0.0,0
1575,5ba8e5c79432d400197a8430,"für e mathivorlesig macht‘s d barz sehr guet, da gits wiituus katastrophaleri profs. ",4,10.0,3.0,2
1001,5b0ff4608e1548001a00067a,Prüfung fair und nicht zu schwer! Arbeitsmoral aller die sich unten beklagen ist einfach im Keller! CHEMIE ist die Grundlage der Life Sciences und muss ernsthaft gelernt werden!!!,4,3.0,52.0,0
2659,62ac550ab2f11e0021439c56,"Nehmen Sie dies nur, wenn Sie sich sehr für Informatik interessieren und vielleicht einen Phd. Else seine nur komplizierte Sachen, die Sie nie wieder in Ihrem Leben verwenden.",2,0.0,0.0,0
740,5a82b1c169713d001a9e838f,"Sehr fair, gut strukturiert. Bester Prof. an der Uni",5,1.0,0.0,1
6009,61f02dc1e5e2d1002105f67e,"Tja man muss es halt machen. Die Leiter sind grossteils sehr nett und können aus eigener Erfahrung Tipps geben, was sehr hilfreich ist. Die Inhalte sind teils nützlich und teils sehr banal und überflüssig. Oft fühlte sich der Inhalt künstlich langgezogen an, damit er auch die zwei Stunden füllte. Die Hausaufgaben waren ziemlich mühsam, aber immerhin einigermassen sinnvoll. Auch die minutengenaue Absenzenkontrolle und Anwesenheitspflicht sind weniger ""Uni-mässig"", aber nötig, sonst würde wohl niemand kommen. ",3,0.0,0.0,0
1421,5e22a13682c3ef0022ded791,"+Das Thema war interessant zu lernen und auch entscheidend, um einige Idee über Datenqualität in Unternehmen zu haben +Betreuung für Vorlesung unnötig +sehr geringe Arbeitsbelastung (2 Tage Studium reicht aus) +einfache Prüfung --> MC/wenig offene Fragen -War nur in ein paar Vorlesungen, aber: Vortrag ist ziemlich schlecht gehalten von beiden Dozenten. sie versuchen, unterhaltsam zu sein, was sicherlich nicht der Fall ist -Einige Aussagen über relationale Datenbanken waren einfach falsch - scheint wie Prüfung war sehr streng bewertet...",3,0.0,0.0,0
437,5a6910ab1053f0001a84ebc7,Zweiter Teil ist ohne Lektüre unverständlich. Wenn man aber die Texte liest extrem gute Vorlesung. Watzke gibt sehr guten Einblick in die Therapierichtugen/ Schulen. Texte lesen lohnt sich!,5,0.0,0.0,0
3634,5d39fa27538d8f001c6a5668,"Fair, aber unglaublich langweilig. Wie man so monoton sprechen kann, ist mir ein Rätsel.",1,0.0,0.0,0
1838,5ff89cde2d4f520022113abc,"Würden Sie nicht raten, diesen Kurs zu nehmen, da Sie waaaay zu viel für nur 6 ETCS tun müssen.. sollte 9 mindestens oder 12 für den Arbeitsaufwand sein. auch sie lehren Sie nicht, wie man Python verwendet, noch geben Sie Feedback für Ihre Arbeit oder Lösungen.",1,0.0,0.0,0
2310,61d04199cfe42e0021544df5,"Der Professor ist wirklich ehrgeizig und scheint sich wirklich um das Thema zu kümmern. Der Kurs ist wirklich interessant, aber er hat einen starken soziologischen Ansatz, das muss man sich bewusst sein.",4,3.0,0.0,1
1057,5d1107f0dde843001c2f5d66,"Um den Kurs zusammenzufassen: - keine Prüfung - die Kombination dieser Vorlesung mit Policy Analyst ist wirklich eine gute Ergänzung, wenn Sie Econ3 Punkte benötigen - Wenn Sie hart arbeiten, sollte es mit einer sehr guten Note belohnt werden - Insgesamt müssen Sie 7 Probleme zu lösen, die viel Zeit dauern kann (Gruppenarbeit) - Abschlussprojekt, das Sie lösen sollten, bis etwa 10. Juni ist ein wenig Arbeit - additionally, jede Gruppe muss auch eine Präsentation zu tun",3,0.0,0.0,0
2555,5c691b4686f82c001c3f776e,"Vorlesung ziemlich unverständlich, Prüfung relativ einfach, die Übungen waren viel schwieriger",2,3.0,0.0,1
6587,62eb95d4440642002187f9d2,"Wenn ich könnte, gäbs 0 Sterne. Sehr schlechte Vorlesung, viel zu heterogene Gruppe an Studis mit teils sehr unterschiedlichem Vorwissen in Chemie/Bio. Profs sind sehr schlecht bis okay. Prüfung ist aber gut machbar mit etwas Vorbereitung: Schaut unbedingt die Altprüfung von 2019 auf Uniboard gut an, etwa ein Drittel der Prüfungsfragen im 2022 wurde eins zu eins übernommen!",1,0.0,0.0,0
3392,5d15d1ee642f27001c088081,"sehr unorganisierte VL, unübersichtliche Folien, überforderte Professorin, um zu bestehen vor allem alte Prüfungen auf und ab lösen... VL Besuch nicht zu empfehlen, Zeit lieber sinnvoll nutzen",1,2.0,1.0,1
2149,60ddd87061e4a50022202f0d,"Bedauerlich, den Kurs zu nehmen, Prüfung Einstufung ist so lächerlich",1,0.0,0.0,0
5107,5ff2f459bca7ac00227466f0,"Die Remote Open Book Prüfung heute war extrem unfair! Pro Aufgabe musste man zum Teil mehrere Berechnungen durchführen: z.b. für 2 Personen z-Transformationen, Konfidenzintervalle berechnen und Interpretationen machen innerhalb einer Aufgabe (2min!) und dann auch noch die Resultate abtippen (offene Antworten). Allgemein braucht das Format mit offenen Fragen ohne Multiple Choice viel mehr Zeit als die 2 Minuten, die man pro Aufgabe hat. Zudem kann man lange/schwerere Aufgaben nicht überspringen plus muss man bei mind. der Hälfe aller Aufgaben die Antworten abtippen (kein M.C). Das kostet vielmehr Zeit und da gilt folgende Argumentation der Prüfungskoordination nicht mehr: Sie können zwar nicht zwischen den Fragen hin und her ""switchen"" aber sie müssen die Antwortkreuze nicht auf ein separates Antwortblatt übertragen wie bei Paper-Pencil Prüfungen. So würde man Zeit sparen, wenn man direkt per computer das ""Kreuz"" bei der Antwort setzen kann. Das würde aber voraussetzen das alle Fragen auch im MC Format wären und fair in der Zeit und nicht so wie an dieser Prüfung!  Dachte das Sieben ist im Assessment das Thema aber hier gehts wohl weiter???!!!",1,0.0,0.0,0
716,5c48aa2baaf8a6001c76c4e8,Absoluter Witz! Slides sind kompletter Bullshit und die Prüfung die schlechteste jemals in uzh genommen.,1,2.0,0.0,1
3156,5d0a05d5c4518e001c9097ff,"Einfache Prüfung, Vorlesungsbesuch unnötig",5,2.0,2.0,0
4874,5f0eacfa8ed8c70022be5047,"In der Vorlesung hielt sie sich oft an Feynman. Insgesamt war es gut verständlich und das Tempo sehr angenehm. Zeichnungen (das ""Zelt"" musste ich im Buch nachschlagen) und Schrift könnten optimiert werden.  Die Übungen waren angemessen. Meist waren diese in 2-3 h erledigt. Oft gaben die Übungen auch einen Ausblick auf das kommende Semester.   Die Aufgaben an der Prüfung waren im Stil von den Übungen.",4,0.0,0.0,0
1242,5b3224916f5508001adbcc56,"Dozentin klasse, openbook Prüfung nicht wirklich fordernd.",4,1.0,1.0,0
3635,5d3a0481538d8f001c6a5890,Im Vergleich zu den anderen BSM‘s wirklich sehr viel mehr Aufwand. Je nach Tutor/in müssen Aufgaben teils 3-4 Mal überarbeitet werden. Die Übungen sind überflüssig und unorganisiert. Das einzige Positive - Die Vorlesung. Professiorin Maag-Merki bringt sehr spannende Inhalte und gestaltet die Vorlesung abwechslungsreich.,1,1.0,0.0,1
5659,60e5bd6f0b2ff30022af5b39,"Crazy vill Stoff, aber mega spannend und super Vorlesig. Drahblibe, zuesätzlich mitem Buech (Vollhard) lerne und a di freiwillig Midterm gah wo en Drittel zellt, hilft.👍 good luck!",5,0.0,0.0,0
4409,5e43eb083bbe530022f48cdb,"Vorlesung muss man nicht besuchen... Übungen z.t. sehr spannend, jedoch kein grosser Lerneffekt",4,0.0,0.0,0
2341,61e03fe51875bb002107573b,"Übung (Jiri) toll, Vortrag (Kjell) okay, Prüfung unfair",2,0.0,0.0,0
460,5a6a02c81053f0001a853154,Sehr interessant und lehrreich. Benotung ein wenig zu streng.,4,4.0,0.0,1
6403,62b2f80c821ff6002189dbc7,"Eine sehr intensive Woche. 2 Gruppenarbeiten, die man in dieser Zeit abgeben muss plus ein Reflexionstagebuch danach. Dafür keine Prüfung und bevor das Semester anfängt, ist schon ein Modul abgehakt. Leider wurde gerade die Excel-Übung (brauchte man für die eine Gruppenarbeit) ungenügend erklärt.",3,0.0,0.0,0
2608,6297703db10c690021e8e88b,"Ich werde Ihnen diesen Kurs nie verzeihen! Danke Christoph Vogel, dass Sie den gesamten Kurs auf Ihren Schultern getragen haben und mich mit 4.75 das erste Mal passieren lassen.",1,0.0,0.0,0
1473,5e33bab0b8e9f4002282d1b9,Einfache Kredit mit guten Noten.,5,0.0,0.0,0
3873,5dd56687c33a5e001c66cf74,Absolute Broscience. Wenn man nicht muss sollte man dieses Modul nicht wählen. ,1,2.0,1.0,1
645,5a78760a03b9b4001a847792,"Vorlesungen interessant gestaltet, jedoch eigentlich Übungen wirklich hilfreich als Vorbereitung (jedoch entfällt bei sorgfältigem Lösen Grossteil des Lernaufwandes), Organisation und Kommunikation verbesserungswürdig",4,1.0,4.0,0
1869,5c3339737efdbd001c1423d9,Der Aufbau dieses Moduls ist völlig sinnlos und der Dozent macht die Arbeit definitiv nicht einfacher. Katastrophal von A bis Z.,1,2.0,1.0,1
855,5c6c539d4da451001c798bc9,"Erstaunlicher Kurs. Professor Chat hat erstaunliche Energie und gibt eine Menge Motivation. Auch der genaue Plan und Timing ist groß. Das einzige Minus ist, dass die Prüfung ein wenig nicht erwartete Aufgaben haben kann, aber wenn Sie sich perfekt vorbereiten und keine Sorge werden Sie große tun. Menge der Arbeit ist nicht so groß, wie es scheint (aber immer noch ja, es dauert 8-10 Stunden pro Woche) und viel interessanter und einfacher verständlich als in vielen anderen Cources.",5,2.0,2.0,0
529,5a6f2316e67d85001ae8a02a,"Wieder einmal ein klasse Fach von Prof. Franck mit rotem Faden und mit humor-gespicktem Präsentationsstil. Franck-typisch bauen die Themen schön aufeinander auf und gegen Ende wird das Fach mit einer Pointe abgerundet, welche die behandelten Teilaspekte miteinbezieht. Die Mathematik besteht weitestgehend aus simplen Cournot-, Bertrand- und Monopolrechnungen, zusammen mit 2-3 weiteren rechnerischen Spielereien, deren Schwierigkeitsgrad überschaubar ist. Bei der Prüfung kann man mit der fallbezogenen Anwendung der Theorie „rechnen“ und rund ein Drittel der Punkte bestand aus mathematischen Rechnungen, welche meines Erachtens nach fair waren. Einziges Manko ist der Zeitstress an der Prüfung, besonders bei Ausführung mit Stift und Papier. Dafür wird meiner Meinung nach sehr grosszügig bewertet. Ich empfehle das Fach all denjenigen, die einen interessant gestalteten Refresher der Unternehmensstrategie brauchen, ein wenig Interesse für darüber hinausgehende Themen haben und ein bisschen Stressresistenz für die Prüfung mitbringen können. Natürlich auch für Credits-Touristen geeignet. Egon GOAT",5,3.0,0.0,1
2470,61fbfc6fdfdc2600218f71c5,"Es ist ziemlich gut. Exam ist mehrere Wahl, so war es nicht hoffnungslos Plus sein offenes Buch, und sie laden die fünf letzten Prüfungen mit Lösungen Aber der beste Teil ist die T.A. Metalinah. Ich bin verliebt. Die meisten charmanten T.A. überhaupt, so sehr, dass es fast schwierig war, sich zu konzentrieren, wenn sie um hahaha war",4,0.0,0.0,0
2711,5c7996ecb2794a001ca3064a,"Nicht notwenig, dass man die Übungsstunden besucht. Allerdings sollte man sich die Fragen und Antworten merken! An der Prüfung sind ein paar Fragen aus den Übungen übernommen worden. Ein einfach verdienter Credit.",4,1.0,0.0,1
5126,5ff893522d4f520022113977,ich würde 0 sterne geben wenn ich könnte,1,0.0,0.0,0
6034,61f26d44afc4cb0021ac44f8,Fand ich besser als BWL I & II aber strenger benotet und mehr Zeitdruck an der Prüfung.,4,0.0,0.0,0
1814,5fe0c8aa7c2add0022b3345a,Winkelmann = Ehrenmann,5,0.0,0.0,0
2358,5c52f08498a84a001c657a32,"Als Programmierer Neuling sind Blut, Schweiss und Tränen erforderlich, um die Kurve zu kratzen. Alles geht zu schnell und man wird ins kalte Wasser geworfen. Praktisch Selbststudium. Jeder muss alleine schauen, wo er/sie bleibt.",2,35.0,2.0,3
2332,5c51f98fccaaf5001c0c35f9,Übungen machen und alte Prüfungen in- und auswendig lernen...,4,0.0,0.0,0
904,5ac897074672ee001a9388f1,sehr trocken präsentiert und wenig Inhalt auf Folien,2,0.0,0.0,0
2082,60c4bf9d75378a0022afcb5d,"Der Kurs hätte schön sein können, wenn es eine bessere TA gehabt hätte. Ein sehr oberflächlicher Kerl, der nicht tief in den Kurs hinein zu sein scheint oder die Aufgaben erledigen zu können. Grading ist seltsam.. je weniger Zeit Sie für den Auftrag verbringen, desto besser ist Ihre Note. Aber das Thema ist interessant.",3,0.0,0.0,0
2781,5cad956e878a9e001c3ae8bc,Sehr theologisch geprägt. Fehlende wissenschaftliche Distanz des Dozenten T. Schlag. Nicht wie andere RT die einen Gesamtüberblick vermitteln. Schade,1,3.0,0.0,1
569,5c1a6ef4942fba001bcf35d7,"Völlig nicht wert die Anstrengung für 3 Punkte. Zu viel zu tun und sehr zeitaufwendig. Würde nie empfehlen, den Kurs für jedermann. Nicht einmal mein schlimmster Feind",1,5.0,3.0,1
3960,5dfa0edf96d0e2001e001bd2,"Fand es unterschiedlich spannend. Der dozent ist sehr nett und bringt auch seine eigenen Themen/interessen hinein. Er ist aber ein bisschen eine schlaftablette. Niveau nicht so hoch, auch gut machbar für nich studierende des mnf aber eindeutig mehr auf sie bezogen",3,0.0,0.0,0
1865,6005cb617edabf0022e62fb0,"+1 Punkt für das TA-Team, sie waren nett und hilfsbereit.",2,0.0,0.0,0
3451,5d1a5a5a20ec37001cbeaab1,"hatte schon viele schlechte Vorlesungen aber diese übertrifft bei weitem alles. einfach schrecklich, hatte noch nie in einem fach so gelitten & gleichzeitig gelangweilt. dozent kann nicht erklären. folien unmöglich, viel zu chaotisch. unmenge an stoff, zu viele formeln, ein totales chaos. unvorstellbar wie dieses fach ein pflichtfach sein soll, v.a. für nebenfächler! zudem hatte dozent mehrfach erwähnt, dass nebenfächler benachteiligt sind, viele grundlagen fehlen ect. Fazit: schrecklich, macht es nicht wenn ihr nicht müsst",1,2.0,0.0,1
1457,5e2af6e93546a000229a0ca5,Absolute Ehrenmann,5,0.0,0.0,0
1700,5c0511649d4d37001b380289,Leider miserable Englischkentnisse des Dozenten. Chaotische Organisation und mangelnde Teachingskills. Würde das Fach nicht mehr wählen,1,2.0,2.0,0
799,5c5ae093f265a5001c581bd2,Wagner oben!,5,7.0,2.0,2
412,5b4b0c85e729ff001acbf8b4,"Übungssitzung zählt für 60 Punkte bei der Prüfung, während die Vorlesung gibt Ihnen nur 30 Punkte. Dies ist lächerlich, da Sie 1 Übung und auch 1 Vorlesung pro Woche. Auch der zweite Teil der Übungssitzung ist sehr schlecht",2,4.0,2.0,1
3588,5d26e5e0f515bb001cb0a86c,Einfacher wie mat182. Hirschbüel!! ,4,1.0,1.0,0
598,5c23407b55d301001c8440ea,"Das praktische ist der Inhalt der Prüfung, nicht die Klasse",2,0.0,0.0,0
2493,620229dbfa8b3b0021327568,"Das schlimmste TA, das du je in der UZH ausübst.",1,0.0,0.0,0
3755,5d7f781a26a482001c354613,Vorlesung anfangs gut später immer schlechter. Die Übungen waren besser lösbar als in CS I dafür waren die Aufgaben in der Prüfung einiges schwieriger als in den Serien.,3,0.0,0.0,0
729,5a819dbdfbb086001a990d96,"Sehr interessante Vorlesung, didaktisch wertvoller Präsentationsstil des Professors. Leider hatte die Prüfung annähernd gar nichts mit Kryptographie zu tun",5,0.0,0.0,0
2758,5c99fa3cc2fdff001c4688e6,Niveau dank PH Studierenden nicht so hoch. Einfach verdiente crédits...,3,0.0,0.0,0
3560,5d20a8227631e8001cce1b8d,"Der prof hatte noch etwas anfangsschwierigkeiten, hat sich aber grosse mühe gegeben",4,0.0,0.0,0
5001,5f9dc46485ce1200224a6e83,"im homeoffice ist es noch schwerer, die übungsstunden bringen nichts da so viele leute fragen haben ist die warteschlange ewigs und wenn man frägt möchte man. nicht zu viel zeit in anspruch nehemen da die anderen sonst nichts mehr davon haben",1,0.0,0.0,0
4116,5e1b9bac6b1906001e1a57c5,Statistik OHNE Übung was soll man mehr dazu sagen,1,3.0,0.0,1
4697,5ee4c5cdfd7fd6002225ac25,"Professor hält nur Monologe, jedes Mal fast eingeschlafen. Virträge einigermassen spannend, aber viel zu viel Aufwand.",1,0.0,0.0,0
4371,5e3fbe28cfb7800022fdf87e,Die Themen sind schon spannend und unser Seminartutor war immer begeistert. Die Rahmenbedingungen für den Essay waren aber unklar.,3,0.0,0.0,0
4572,5ece5fc17353d20022da7f82,Dozent sehr nett und süss,4,0.0,1.0,0
3155,5d09f234c4518e001c90717d,Viel Stoff aber dafür lernt man auch extrem viel. Fair Prüfung/Benotung,4,0.0,0.0,0
5389,6038a48cc1283b002211872c,"Man kann sich leicht in den Details verlieren, während die Prüfung eher oberflächlich war. (vor allem die Textfragen)",4,0.0,0.0,0
2193,60efec2dba52ca00222d8040,"Hat die Eingeweide aus der Buchhaltung auf Bachelor-Niveau gehasst, aber Hui Chen präsentierte es auf eine intuitive und aufregende Weise, die mich infizierte. Sehr gute Klasse.",5,0.0,0.0,0
3196,5d0bf2a2a2f002001c6633c2,"Zu Beginn wenig packend, aber sehr wichtig für den weiterem Verlauf des Studiums. Hier habe ich gemerkt, wie sehr mir das wissenschaftliche Schreiben Freude bereitet",5,0.0,0.0,0
1444,5e2820a4975ea40022958908,"guten kurs, können Sie ein grundlegendes verständnis der menschen orientierten computer. es ist nicht schwierig. der lehrer ist sehr gut. und prüfung ist einfach.",5,2.0,1.0,1
1315,5dfb920f0d3cd6001e638a2e,"Der Kurs selbst wird ziemlich kompliziert und langweilig. Aber der erste Professor ist begeistert. Die Übungen und Praxisprüfungen sind einfach, wenn Sie ein wenig Zeit widmen. Prüfung ist 60 Minuten, das ist sehr wenig Zeit, so müssen Sie sich selbst zu lehren, alle Übungen automatisch. Prüfung ist genau wie Übungen, aber mit verschiedenen Zahlen. Das einzige Problem war das Timing. Insgesamt vielleicht nützlich, aber langweilig",3,2.0,0.0,1
3312,5d1233d8f319ef001c79eeb3,"Der Kurs ist spannend, es hat bessere und weniger gute Dozenten, die Prüfung ist kein Genuss! ",4,2.0,0.0,1
3511,5d1c96e68a3f6d001ca36105,"Es gibt nur mega einfache/offensichtliche und mega heftige prüfungsfragen, in der Mitte gibt es nichts. Ich verstehe die bisherigen Kommentare nicht, die Prüfung ist nicht so einfach wie gesagt wurde. Man muss viel lesen/auswendig lernen, auch Prozentzahlen und den 40 seitige Aufsatz geschweige denn der Gastvorträge. Im Endeffekt habe ich auch nicht mehr als 3 Tage gelernt aber nur weil ich schon 2  Wochen vorher die Texte gelesen habe! ",1,1.0,0.0,1
2607,629749bdb10c690021e8dde6,war ziemlich lustig ehrlich,5,0.0,0.0,0
6565,62d5915eef92a60021655065,"Extrem spannendes Modul mit motivierten Dozenten. Beide erklären die jeweiligen Themen der Vorlesungen sehr klar und verständlich (wobei Darren ab und zu etwas verwirrend sein kann. Aber fragt bei Unklarheit nach, diese werden auch gerne nochmals wiederholt oder schaut halt die Vorlesung nochmals an). Bei der Prüfung werden vor allem Konzepte gefragt also diese gut verstehen. Die Essayfragen sind dann schon etwas spezifisches gestellt, also schreibt einfach das auf, was euch einfällt und dann sollte man auch genug punkten können. ",4,0.0,0.0,0
266,5a9e6ab39605dc001a8027ec,Nick ma boy . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . . .,5,2.0,1.0,1
2142,60dc2ee38735220022363784,"Freundliche und hilfsbereite Professoren, interessante Themen, tolle Teamkollegen, alles Gute, was Sie sich an diesem Seminar vorstellen können, stimmt. Nicht so viele Menschen entscheiden sich für dieses Seminar, aber es ist eigentlich ein faires und nützliches, wenn Sie ein Seminar für Ihr Studium suchen.",5,0.0,0.0,0
3865,5dcea4f01c6bdc001ca65618,"Sehr interessante, spannende und gut organisierte Vorlesung! Die Dozentin ist top!",5,0.0,0.0,0
6129,6200ee29c31b7f002102eda7,unglaublich chaotisch ufbaut. ,1,0.0,0.0,0
550,5c17f958c86872001b1d5947,-niedrige Arbeitsbelastung im Vergleich zu anderen Seminaren -interessante Themen abgedeckt -sehr sympathisch und nett Prof. -fair Bewertung,5,0.0,0.0,0
3531,5d1e602e3d5e6e001cf9c56a,"Der Dozent ist ganz okay - er hat sich Mühe gegeben ab und zu von der typischen Mathe-VL abzuweichen und auch mal kurz etwas für normalsterbliche zu erklären. Das konnte er gut. Aber die Prüfung war zum Teil echt zu schwer. Die Art der Fragen war erwartet, aber sie waren deutlich komplizierter als in der Probeprüfung. Die Bewertung war streng. Bestanden hat man mit 20/40 Punkten.",2,1.0,0.0,1
1615,5ee7c46b53642a0022546b0c,"Der Kurs ist sehr interessant und Sie lernen, wie man mit Python zu arbeiten. Allerdings dauert das Erlernen der Sprache einige Zeit und am Ende, Sie können immer noch nicht alles verstehen, was Sie tun.",4,0.0,0.0,0
577,5a71df27b1b468001ac027b4,"Thema nicht so spannend, Unterricht ist aber verständlich.",3,1.0,0.0,1
