,Unnamed: 0,_id,review,score,upvotes,downvotes,sum
5365,5365,602f9e3d17f7150022fa2c60,"Für Biomediziner: interessantes, aber nutzloses Modul!",2,0.0,0.0,0
42,42,5a5ef411be6796001a9d8070,Roger Alberto ist der beste aller Chemie Dozenten,5,2.0,2.0,0
555,555,5a703eae4adcfd001aa286c5,"Es gab keinen logischen Aufbau des Stoffes. Anstatt einzelne Punkte genauer und mathematisch korrekt anzuschauen, wurde stattdessen so viel wie möglich reingepresst. Dabei wurden oft massive formale Fehler gemacht (zb jede Reihe hat einen Grenzwert?!). Der Dozent schien uninteressiert und schaffte es  nicht die Studenten am aktiven mitarbeiten zu motivieren. Die Prüfung war eine Kopie der Übungen, was für die einen vielleicht begrüsst wurde, aber für mich persönlich keinen Mehrwert zum Lernprozess einbrachte. ",1,10.0,2.0,2
3190,3190,5d0b98ff18d258001cae4c85,"MC Teil der Prüfung schwierig, aber machbar, wenn man einen groben Überblick über die Modelle etc. hat (z.B. ein autoritativer Erziehungsstil äussert sich durch viel Wärme und viel Kontrolle) Bei den offenen Fragen sollte man v.a. die Definitonen beherrschen (z.B. ""was ist der sozioökonomische Status und was ist sein bildungstechnischer Einfluss"" oder ""erläutern sie zwei Gemeinsamkeiten und zwei Unterschiede des klassichen Konditionierens und der sozial-kognitiven Lerntheorie von Bandura"") So ähnlich waren die Fragen...",3,3.0,0.0,2
6881,239,5a8b1cdfd93d4f001a399c9f,"Wenn Sie noch nie C oder C++ hatten, dann ist diese Klasse definitiv dehnbar, aber es lohnt sich. Kann nur empfehlen!",4,1.0,0.0,1
616,616,5a74b7e06300a8001a2d22b4,Interessant und lehrreich nur manchmal nicht klar erklärt.,3,0.0,0.0,0
7334,692,5c45e469eacac4001cafe478,"Thema, Vortrag, Übungen und Fälle sind in Ordnung. Die Prüfung ist jedoch nicht fair. Es ist viel schwieriger als die Scheinprüfung und Übungen. Ich schrieb nur etwas Mist und endete irgendwie mit einer Ok-Grade. Ich hätte es geschätzt, wenn sie uns besser für die Abschlussprüfung vorbereitet hatte.",3,2.0,0.0,2
4245,4245,5e296f8fc2ad270022b0af78,Super Vorlesung! Professorin hat komplizierte Sachverhalte so gut heruntergebrochen. Jede Vorlesung hat sich gelohnt!,5,0.0,0.0,0
5045,5045,5fd803fa439a1c0022d9d4cd,"Top strukturiert, motivierter Prof, kompetent, faire Prüfung. ",5,0.0,0.0,0
1648,1648,5be414b314aab6001b10a7f1,Eine der interessantesten VL im BF!,4,2.0,0.0,2
8668,2026,606e0cdb95975e002291c24a,"Einer der Dozenten ist das Schlimmste überhaupt, war nicht lehren nichts",1,0.0,0.0,0
7225,583,5c1ed0cc86172a001c501ecf,Vermeiden Sie um jeden Preis,1,5.0,0.0,2
6721,79,5a61af4be9399e001ac57821,Ganz und gar nicht gut organisiert...,1,1.0,0.0,1
8475,1833,5ff5b1db7051390022c645bc,Sehr interessantes Thema und gute Diskussion. Prof. ist wirklich ein Experte,4,0.0,0.0,0
1888,1888,5c34c630720638001c8826d8,"Super Dozentin, faire Prüfung",5,2.0,0.0,2
5090,5090,5fe581556b91ae0022ecef37,für nüt und nomol nüt! aber immerhin easy ects.,1,0.0,0.0,0
1703,1703,5c055e07f14149001b68a5d0,Hauptsach schweri prüefige schribe und denn 10% vode pünkt git en 4er oder was?,1,14.0,0.0,2
6580,6580,62e0eaef52c5c300214e606c,"Das Modul ist um einiges spannender als sein Vorgänger, aber die Praktika (vor allem das Letzte, welches ich nicht gemacht habe) sind sehr aufwändig. Die Prüfung war sehr einfach, vor allem der Teil von Schiestl, welchen man fast 1:1 auf Olat gefunden hat. ",3,0.0,0.0,0
6328,6328,62a372535bc09e00214916de,eig nur vorlesig (bis uf 4 namis lab) und als leistigsnachwis ei prüefig am schluss. ,1,0.0,0.0,0
1525,1525,5b99e5d73e04df001ac52a35,Aufwand: hoch Besteht dafür fast zu 100%. Und sehr interessante Philomedizinische Themen werden behandelt. ,4,1.0,0.0,1
6247,6247,6272a02f93f6e90021cfbe96,Easy credits aber biz unnötig,4,0.0,0.0,0
4406,4406,5e43b6023bbe530022f4809d,"bertoin ist ein kompetenter dozent, die vorlesung war interessant und gut strukturiert. übungsaufgaben sehr herausfordernd, dafür ist die schlussprüfung einfacher (auch wenn unerwarteterweise auch theorie geprüft wurde und nicht nur angewandte aufgaben). unbedingt den pvk von markus hirschbühl besuchen, hilft enorm bei der prüfungsvorbereitung.",4,0.0,0.0,0
78,78,5a5f1fc2be6796001a9d949f,Schmutzi ist ein star! Gute vorlesung! Die prüfung war 2019 aber komplett random und nicht sehr representativ. Ein drittel der punkte für eine herleitung die in der vorlesung übersprungen wurde.,4,0.0,1.0,0
1124,1124,5b23b74d1c20fc001aa036b5,"Einfacher stoff, Vorlesungsbesuch unnötig",4,4.0,20.0,0
2702,2702,5c78de940e3437001c5e4fbc,Interaktiver Bodenteil. Glaziologir mit sehr fairer Prüfung,4,0.0,0.0,0
867,867,5aab9b0e51419c001a24c5d9,"Unter dem Wort ‚practical‘ verstehe ich was anderes. 2.5 Wochen jeden Tag von 8 bis 17 Uhr Theorie unterbrochen nur durch 1 Woche praktischem. Logischerweise lernt man die Anwendung von den Mikroskoptypen mehr als eine Woche vor der Übung theoretisch auf dem Bildschirm. Macht meiner Meinung nach alles keinen Sinn. Habs mir anderst vorgestellt, so kann ich nicht viel damit anfangen. Zum Schluss dann noch 15min mündlich Prüfung zusätzlich zum Report, den man schreiben muss. Beides muss unabhängig voneinander bestanden werden.",1,0.0,0.0,0
1272,1272,5b3619b852a310001aacb973,Frau Vinzenz war nicht fähig uns den Stoff gut zu erklären. Herr Wettstein hingegen hat gut erklärt Prüfung eher schwer und theoretisch. ,2,1.0,0.0,1
2315,2315,5c51a868ccaaf5001c0bc588,Sehr interessant und abwechslungsreich,5,2.0,0.0,2
5811,5811,618d07713d3c5a002118edd1,"Prüfung war fair (habe die Note zwar noch nicht) und der Dozent hat die VL spannend gstaltet. Forum wurde leider sehr schlecht betreut. But all in all zu empfehlen, v.a. da es ein Block-Kurs ist.",4,0.0,0.0,0
1128,1128,5b23c0ef1c20fc001aa04755,"Wenig Aufwand, gute Note möglich, aber auch nicht wirklich interessant...",4,0.0,0.0,0
1239,1239,5b30f8d3bea46b001a761e52,"Dozenten sehr unterschiedlich gut. Insgesamt interessantes Fach. Prüfung machbar, aber sehr viel auswendig lernen.",4,2.0,0.0,2
2158,2158,5c4823c8d5cd47001cbd9d6a,"die Fallbearbeitung im OR AT I ist sehr hilfrech und interessant. War nur einmal in der Vorlesung zu den Fallbearbeitungen, reine Zeitverschwendung. Habe trotzdem alles bestanden.",5,2.0,0.0,2
1807,1807,5c2270b29b63b7001c21b230,"Super Prof, hat nur bis am 7. April VLS & einfache prüfung! ",5,0.0,0.0,0
1968,1968,5c3b6561595ade001cf1aad3,"An sich spannende Vorlesung, jedoch sind die Unterlagen schlecht. Viel zu viel Text auf einer Folie, Präsentationsfolien decken sich nicht mit den erhaltenen Unterlagen und es wird mal 10 Folien nach vorne und wieder 5 zurück gesprungen. Kein roter Faden vorhanden!",3,2.0,1.0,1
917,917,5ae00fc5c27f65001affbaa8,Herr Senn ist didaktisch leider sehr schwach. Kein roter Faden erkennbar. Man spürt dass er froh ist bald in Pension gehen zu können. Ist mehr damit beschäftigt sich selbst zu inszenieren als den Stoff zu vermitteln. Schade. Das Thema wäre sehr interessant...,1,4.0,2.0,2
7659,1017,5d03dca597cd24001cfbe32c,hoppla schorsch,3,1.0,1.0,0
3336,3336,5d1356b5994651001c0335d9,"10 Seiten Essay, 2h Gruppenpräsentation",3,0.0,0.0,0
8904,2262,61a4bce46e8101002104ab9d,Sehr empfehlen gehen in das Labor von Professor Manz. Thema und Betreuer waren groß,5,0.0,0.0,0
2556,2556,5c692c0c86f82c001c3f83ed,Sehr interessante Einblicke in die Forschung. Lockere Atmosphäre. ,5,0.0,0.0,0
1512,1512,5b98c1755fde3b001a5ca5d8,"Ich fand die Vorlesungen sehr spannend und die Dozenten wirkten sehr kompetent auf ihrem Fachbereich. Die meisten Stunden waren wirklich spannend und man kam sich nicht vor wie in einer trockenen Vorlesung, sondern eher wie in einem spannenden Vortrag. Für die Semesterendprüfung habe ich eine ganzen Tag gelernt. Alle Präsentation nochmals durchgelesen und zusammengefasst, danach mit Kollegen die wichtigsten Punkte von jedem Thema besprochen. Die Prüfung umfasste - soviel ich mich erinnern mag - dreimal zwei Fragen von welchen man je eine eine beantworten musste und zweimal drei Fragen von denen man ebenfalls eine beantworten musste. Die ersten drei Fragen wurden weniger gewichtet als die beiden letzen.  -> 3x geringer gewichtete Fragen + 2x stärker gewichtete Fragen Pro Frage habe ich ca. eine A4 Seite geschrieben (4mm Papier wurde zur Verfügung gestellt)",4,0.0,0.0,0
7946,1304,5df663f7cb0175001e5ab130,So langweilig wie die Hölle,1,3.0,4.0,0
1622,1622,5bcf7eeadcde530019a609c1,Stumpfsinnigi type wo hochgstoche absolut realitätsfremde kack blabbered,1,47.0,1.0,2
58,58,5a5f0582be6796001a9d86bf,"Super interessant , nur leider keine Musterlösungen... und die Prüfung entsprach nicht den Behandelten Themen.",3,2.0,2.0,0
4424,4424,5e46a8bf7e2f780022c9c82a,👏🏼Löset 👏🏼die👏🏼 alte👏🏼 Prüefige👏🏼 und👏🏼 alli 👏🏼Üebigsaufgabe 👏🏼hundert 👏🏼mal👏🏼 düre 👏🏼,4,2.0,0.0,2
5987,5987,61eec5971617d700213e3a84,Teil 1 extrem spannend,3,0.0,0.0,0
2015,2015,5c3f37b96f5518001c66140e,"Die Vorlesungen habe ich mir gespart, da unnötig. Wichtig ist aber die Übungsfragen auswendig zu lernen. ",3,2.0,1.0,1
4586,4586,5ed09b48dddcfa002243af4e,"Han gar nöd gwüsst, das dUni mittlerwiele aktiv Online-Glücksspiel tuet promote... aber mer lernt ja bekanntlich nie uus-.-",2,0.0,0.0,0
4314,4314,5e3569e5921aef0022775d8d,"anfangs seehr trocken und relativ abstrakt… danach etwas spannender, jedoch vor allem konzepte und begriffe gelernt und eher weniger interpretiert etc (nur im Seminar)",4,1.0,1.0,0
5391,5391,6038f700c1283b00221193bd,Eigentlich interessante Themen und Vorlesungen mehr oder weniger gut gemacht (je nach Dozent)... aber VIEL zu wenig Zeit für den vielen Stoff da  der Kurs eine Woche geht und am gleichen Freitag die Prüfung ist. Prüfungsfragen auch sehr detailliert zum Teil.,2,0.0,0.0,0
5485,5485,60b649284d97690022960bf8,"FAZIT: hirnloses prüfungsformat!!!!  mer het üebige und selbstest no so oft chöne durelöse het eim schlussendlich nüt bracht, will sehr wenig vodem wück abgfrögt worde isch. ufgrund vom enorme zitdruck hetmer nurno chöne rötle und weg de randomisierte reiefolg hettmer den nödmal meh dchance gha bi dene wenig ufgabe (wo wücki em vorlesigsstoff enstproche hend), zeige was mer glernt het  absolut realitätsfremde käck, CIAO LEBE",1,0.0,0.0,0
6671,29,5a5f40bebe6796001a9da2fb,"Faire Prüfung, richtige Menge an Inhalten für 3 Credits. Insgesamt gut gemacht und interessant, aber der Profi könnte versuchen, begeisterter zu sein.",5,2.0,0.0,2
4344,4344,5e3bdae22faa8600222db8a2,Nicht so wie in der Beschreinung. Beim Essay sollte einfach mal drauf los geschrieben werden. Wöchentliches Feedback der Essays und die Textbesprechung ist sehr willkürlich. Hab mir viel mehr erwartet.,2,0.0,0.0,0
4886,4886,5f191da1539b2a00225a5a99,"Sehr spannende Inhalte mehr oder weniger langweilig vermittelt. Die Prüfung eher schwierig wenn man noch nie etwas mit Neurobiologie zu tun hatte, da die Grundlagen sehr schnell aber ausführlich vermittelt werden. Die 3 Ects werden auf jeden Fall ausgenutzt. ",3,0.0,0.0,0
866,866,5aaaa3e0c1bcc7001a8d7739,"Schlechte Organisation, kaum Wissensgewinn, inkompetente TAs Prüfung 2021 sehr lang, deutlich schwieriger als in den Vorjahren Nicht  zu empfehlen",1,0.0,1.0,0
6563,6563,62d55ee4ef92a60021654d66,"Sehr viel und schwierig. Die Prüfung hat sich schrecklich angefühlt aber wurde dann so unfassbar lieb benotet, dass ich sogar eine echt gute Note hatte.",5,0.0,0.0,0
7975,1333,5e0e8c07ff3493001e747bcc,"Guter Professor, schwacher TA, Weg zum Dificult Assassinment und Midterm, besonders wenn man nicht einmal verstehen kann, was tatsächlich gefragt wird",1,8.0,0.0,2
8999,2357,61e4532e1291260021610610,Ausgezeichnete Lehrer und Kurs. U wirklich viel lernen! 10/10 würde empfehlen,5,0.0,0.0,0
760,760,5a857e250a3e9c001a9d8bb3,Sprache während den Vorlesungen grösstenteils unverständlich.,1,2.0,7.0,0
7482,840,5c699ccc0f0ace001c3846fe,"Sehr interessante, faire Prüfung",5,1.0,0.0,1
1535,1535,5b9ce82f5d282a001adc2ee4,Zuhören bei der Vorlesung ist anstrengend lohnt sich jedoch,3,0.0,2.0,0
1086,1086,5b211e3ef4c683001a6aefef,"Interessantes modul, jedoch sehr aufwändig für so wenige credits... prüfung fragt details ab",4,9.0,0.0,2
9320,2678,62b22b204826fd002125bfb6,"Die Vorlesung bietet einige interessante Einblicke in die Immobilienwelt. Viele praktische Gastvorträge - einige bessere andere ein wenig langweilig. Professor war nett und erklärte die meisten Dinge sehr gut. Persönlich hätte ich mir gewünscht, dass der Kurs die Subprime-Krise etwas ausführlicher und ausführlicher abdeckt als wir. Prüfung war knifflig, aber fair. Sie deckt die wichtigsten Aspekte ab, enthält aber einige Detailfragen und sogar einige völlig zufällige Fakten und Berechnungen.",4,0.0,0.0,0
3698,3698,5d5e54f88cacc5001cbdc6fb,"Die Thematik (SKID Interview, AMDP) ist sehr praxisrelevant, allerdings eher unstrukturiertes Seminar mit wenig transparenten Leistungsnachweisen.",3,0.0,0.0,0
2159,2159,5c4828d0d5cd47001cbda4be,Prüfungsdesign ist das grösste Hindernis und die grösste Frechheit dieses Faches. ,1,1.0,0.0,1
4680,4680,5ee3331be85f920022e55227,"Organisation schlecht will massiv überforderet mit de azahl studente. Themene eigentli spannend aber vill workload zums nöd nur oberflächlich azluege, problem sets rückgabe immer wieder verschobe worde... ",3,0.0,0.0,0
5929,5929,61e452d312912600216105e8,"Üebige lerne, und theorie genau chöne, denn sötts funktioniere. Han paar sache no spannend gfunde, paar sache halt wieder so bwl veralteti theorie. ",4,0.0,0.0,0
4125,4125,5e1ca323c3ff0e001e368cbd,"Habe nicht das gefühl mega profitiert zu haben. Die anfangs vorgestellten mechanismen werden wieder und wieder auf verschiedene politikbereiche angewendet. Nett zu wissen, aber nicht bahnbrechend und irgendwann etwas eintönig. Mengenmässig vollkommen überrissene pflichtlektüre, die sich kein normaler mensch antut. Gilardi aber kompetenter und sympathischer prof. Prüfung absolut machbar.",3,1.0,0.0,1
5542,5542,60cc8cf1abb73b0022414d96,"am afang organisatorisch bitzli chaotisch aber nacher ischs guet gsi, no spannend mit nöd allzu viel ufwand und spannende gastvorträg",4,0.0,0.0,0
3132,3132,5d07facaa514ad001cc9058e,"Aufwendiges Fach aber durchaus interessant, faire Prüfung",5,1.0,0.0,1
4784,4784,5ef36bb6ec2367002229dea0,"In der Vorlesung wird hauptsächlich Theorie behandelt, die nicht sehr viel für die Prüfung bringt. (Soll laut Luchsinger aber auch so sein) Die Übungen sind machbar und somit kann man das Testat gut erreichen. Die Prüfung FS19 (online) war eher schwierig (Schnitt 4.3). Man konnte jede Aufgabe nur einmal lösen und nicht zurück zu gelösten Aufgaben gehen, angeblich diente dies der Betrugsverhinderung (da es jedoch eh 2 verschiedene Prüfungen gab ist dieser drastische Schritt meines Erachtens unnötig). Ich empfehle jedem der dieses Modul belegt, den Vorkurs MAT183 von Markus Hirschbühl dringenst! Ohne diesen Vorkurs wäre ich aufgeschmissen gewesen.",2,0.0,0.0,0
3225,3225,5d0cd07da2f002001c66cadf,"ich frög mech für was er d‘üebige überhaupt erstellt het, 0 mit de prüefig z‘tue ",1,7.0,0.0,2
2365,2365,5c53194d98a84a001c65b1cb,Sehr viel info auf einmal und schwer heraus zu lesen was wichtig ist. Multiple Choice prüfung schlechte wahl um das wissen abzufragen.,1,7.0,0.0,2
731,731,5a81ac17fbb086001a9912b3,die langweiligsten Übungen die ich jemals erlebt habe,2,0.0,0.0,0
4251,4251,5e29fab336a8bf0022b62afc,Dozent kann gut erklären und ist mega motiviert. Unter dem Semester gute Vornoten leisten dann besteht man auch die etwas schwierige Endprüfung😊,5,1.0,0.0,1
9254,2612,6297b0b7b10c690021e8f7a3,"Wenn Sie kein Expericen in Python haben, wird es schwer sein. Aber Sie werden viel lernen, der Kurs ist gut strukturiert und der Professor ist sehr kompetent. Das Online-Tool, wo Sie wöchentliche Programmierübungen zu lösen ist gut in den Kursplan angepasst und hält Sie auf dem Laufenden, wenn Sie es selbst lösen und tatsächlich verstehen die Aufgaben. Aber denken Sie daran, es wird eine gute Zeit, um jede Woche zu üben, wie auch vor der Prüfung!",4,0.0,0.0,0
5027,5027,5fc690b43de7180022831db0,"Willst Du Dir die Freude am Marketing nehmen lassen?   Bitteschön: Hier hast Du die volle Palette an veralteten Theorien, verpackt in ein gegenwartsfremdes und zusätzlich verwirrendes Skript, welches bald seinen 20. Geburtstag feiert.   Komisch, denn Herr Wehrli wirkt in den Vorlesungen sehr aufgeschlossen und eigentlich am Puls der Zeit. Da er sympathisch und kompetent wirkt, gibt’s dennoch 3 Sterne.   Mein Tipp: Falls Du interessiert bist an der Gegenwart des Marketings, besuche lieber consumer behavior in the digital age. ",3,0.0,0.0,0
1451,1451,5b6429fa493e4c001aacce18,"Man kann auch einfach Zeitung lesen, anstatt diese Vorlesung zu besuchen.",2,2.0,1.0,1
3973,3973,5dfb33760d3cd6001e636e2f,"Übungen(4etcs) Sehr interessante Diskussionen, die beste die ich bist jetzt hatte. Dieser Teil der prüfung ist sehr fair, jedoch hat man knap zeit um alles zu schreiben. Man hat 30 min pro frage (offene Frage) jedoch muss man sich sehr beeilen. Vorlesung(2etcs) Heite macht es sehr monoton (fachdidaktisch eine katastrofe)und ein bisschen langweilig, jedoch der Prüfungsteil zu dies ist sehr einfach und fair, da man nur 2 etcs für diesen Teil bekommt. Insgesamt ist ein guter Kurs zum interessante Themen kennenlernen und faire credits zu bekommen.",4,0.0,0.0,0
3732,3732,5d6fa4d6119583001c2d28ee,riese gugus,1,3.0,0.0,2
7997,1355,5e16ee8118458d001e60b2de,Kein Feedback = Kein Lernen,2,0.0,0.0,0
5307,5307,60240753dddca30022513a8f,"Spannendes und abwechslungsreiches Modul mit sympathischem Professor. Die Übungen sind eher einfach gehalten und zum Anwenden und Vertiefen des in der Vorlesung behandelten Stoffes gedacht. Prüfung war fair, wenn auch ein etwas anderer Fokus als in den Vorlesungen/Übungen gelegt wurde, und unter grossem Zeitdruck, da open-book. Insgesamt sehr zu empfehlen - auch im Nebenfach.",5,0.0,0.0,0
6496,6496,62c5a4818b0c930021cbc43c,Spannende Vorlesung und eine gute Dozentin. Alles was die Prüfung betrifft jedoch nicht empfehlenswert. Keine Podcasts und die Slides sind sehr mager. Ausserdem gibt es keine Probeprüfung oder Aufgaben nach denen man sich richten könnte.,3,0.0,0.0,0
3369,3369,5d14a26500270c001cf11e1b,"Prüfung ist sehr fair, gute Dozenten, wissen was man von den Studenten verlangen kann und was nicht. ",5,0.0,0.0,0
6157,6157,6204fbd83294fe0021ebf977,"Ultra unfaire Prüfung. Irgendwelche Dinge, welche nur auf einer Folie irgendwann in der Vorlesung erwähnt wurden werden abgefragt. ",1,0.0,0.0,0
2805,2805,5cc80fdbd996af001c71473d,Sehr Intensives aber hoch interresantes Seminar. Lehrstuhl gibt sich sehr viel mühe.,5,2.0,0.0,2
2340,2340,5c521ebb98a84a001c64de51,Ohne Vorkenntnisse als NF nicht zu empfehlen. Mehr Aufwand als z.B. Mikro 1. ,1,8.0,0.0,2
5511,5511,60bf719010c5780022f62838,"Prüfung war fair, das fach ansich mässig interessant. In vielen vorlesungen wird für meinen geschmack etwas zu wenig in die tiefe dafür um so mehr in die breite gegangen",3,0.0,0.0,0
5667,5667,60e74a32025efa0022a6780e,"Mit gueter Zemmefassig machbar; mached unbedingt Notize! (Empfehlenswert sind au einigi zemegfassti kapitel uf uniboard). Ohni Üebige z löse machbar, aaluege langet (mir hends aber open book gha).   Es sind mega viel Ufgabe vo alte Prüefige cho, mached die unbedingt! ",3,0.0,0.0,0
2099,2099,5c45a7297236dc001c4e0b2e,"Wie Kognition 1, einfach nicht mit dem Assessmentdruck. Spannendste Vorlesung des 3. Semster-Musterkurrikulum. ",4,2.0,0.0,2
7706,1064,5d13041e994651001c02cad2,"Einfacher Kurs. Brinkman spricht über Paläobiologie, aber man muss nicht darauf achten, da es keine Prüfung gibt. Sie erhalten auf einer einzigen Aufgabe markiert, wo Sie eine Art von kühlen Fossil (Dinosaurier meist) wählen und mit den Textbüchern dort (und viel Hilfe von den Tutoren und dem Profi) Sie schließlich herausfinden, zu welcher Art das Fossil gehört und dann schreiben Sie einen Bericht über dieses Tier.",1,0.0,0.0,0
1735,1735,5c14cc4158e82c001bf2f508,sehr schwer,1,1.0,1.0,0
2374,2374,5c536262414588001c3af369,"Für Programmier-Anfänger praktisch unmöglich, sofern man auch noch Zeit für andere Mofule finden will. Vorlesung ok, Übungen fern vom Vorlesungsstoff. Schade!",2,14.0,3.0,2
6961,319,5b143b2ebd7fa6001ab1ae5f,"Der Inhalt der Vorlesung ist nicht klar strukturiert. Die Dias sind schlecht gemacht und selbst wenn Sie jede Vorlesung mit vielen Notizen belegen, haben Sie Schwierigkeiten, die Relevanz der Prüfungsfragen zu verstehen.",1,2.0,0.0,2
655,655,5a79df00a728da001a495109,Wandtafel statt Beamer!?,1,3.0,2.0,1
1196,1196,5b2b64149d2efb001abae3eb,"Vorlesung sehr unangenehm, da schlechte rhetorische Mittel des Dozenten. VL ist nicht wichtig, nur mit Übung bestanden.",2,10.0,0.0,2
6783,141,5a674af0917cb6001a9cc4b9,"Sie entwickeln eine kleine Web-Anwendung isung neue Frameworks (z.B. reagieren), aber nicht zu viel Aufwand.exam ist ganz einfach und Dozent macht Spaß.",5,0.0,0.0,0
1387,1387,5b4c64ed36ebdc001a7112a4,"Falls ihr irgendwie an die Prüfungen des letzten Jahres kommt, kann es sein, dass ihr nicht mal lernen müsst, da ein Team aus 3 Professoren und Dutzenden Assistenten anscheinend sich keine neuen Prüfungsfragen ausdenken können. Absolute Schande",1,4.0,2.0,2
2512,2512,5c6177af85a740001c8769b7,"Sehr interessantes Modul und wenn man sich die Übungen zu Herzen nimmt & sich ein Puffer mit den Zwischenprüfungen verschafft, dann hat man sehr gute Chancen, das Modul zu bestehen. Die Dozenten sind sehr kompetent und verstehen auch etwas von der Stoffübermittlung (im Vergleich zu vielen anderen Dozenten). Insbesondere Frau Hediger vom Praktikum vermittelt ihr Stoff mit enorm viel Begeisterung! Die Schlussprüfung war sehr fair. ",5,5.0,0.0,2
9021,2379,61e9eb1f7cd6e20021dc2a80,"Da es eine mittlere Prüfung gibt, die den Druck auf die Abschlussprüfung verringern kann, ist es nicht schwierig, den Vortrag zu bestehen. Allerdings ist es für mich unmöglich, 6 zu erreichen, da einige Profis starken Akzent haben, ist es schwer zu sagen, was sie sagen... und ihre PPTs haben nur wenige Worte, aber nur viele Bilder",4,0.0,0.0,0
1740,1740,5c17724dc86872001b1d0817,"Lohnt sich nicht, aber die Prüfung ist einfach.",2,1.0,0.0,1
6946,304,5b0294d56c49d8001a844d7c,"Nur Theorie, keine praktische Arbeit. Inhalte mehr oder weniger interessant",3,0.0,0.0,0
7417,775,5c53518898a84a001c65e534,"Es ist viel zu lernen, aber es ist machbar. Sie sollten auf jeden Fall zu den Vorlesungen und Übungen gehen, auch wenn sie ein bisschen langweilig sein können. Der Hauptunterschied zum regulären Kurs ist, dass Sie nur Vorlesungen bis zur 9. Woche haben, was - meiner Meinung nach - nicht allzu komplizierte Sachen ist. Halten Sie einfach mit dem Kurs mit und *tatsächlich* machen Sie die Übungen vorher.",4,1.0,3.0,0
2320,2320,5c51bd3accaaf5001c0beb95,Nicht so schlimm wie alle sagen!,4,2.0,0.0,2
2031,2031,5c3fc6dfcaa3e7001c6ba7a5,"VL-Folien sind perfekt um zu lernen, es kamen jedoch einige Fragen aus dem Buch (also unbedingt Pflichtlektüre lesen!). Prüfung eher schwer im Vergleich zu anderen Prüfungen im ersten Jahr am IPZ.",3,1.0,8.0,0
3296,3296,5d11f8c8f319ef001c7989da,"Guter Prof, Vorlesungsfolien nur so halbwegs brauchbar, da vieles was der Prof erzählt nicht drauf ist. Für die Prüfung reicht es trotzdem. Vielleicht sollte  man noch das Buch bzw. die Zusammenfassung des Buches lesen. Prüfung recht fair. ",3,1.0,0.0,1
298,298,5a63873554f060001af5c2ed,"interessante Vorlesung, schwierige Prüfung",3,0.0,0.0,0
8191,1549,5e60c5651c7ac10022e98655,"Praktischer Teil ist teilweise langweilig und teilweise genial (je nach Labor) aber die Präsentation macht Spaß, weil es eine fast freie Auswahl an Themen und schöne Sortierung. Auch sie bieten Gipfeli und Kaffee am Präsentationstag :P",5,0.0,0.0,0
323,323,5a648cc33557a5001a140dc3,Der Dozent hat es geschafft ein äußerst spannenden Thema zum beinahe einschlafen langweilig gemacht.. Sehr schade!,1,5.0,0.0,2
738,738,5a82b12269713d001a9e8368,Viel zu viel Aufwand für 3 credits,2,6.0,1.0,2
7240,598,5c23407b55d301001c8440ea,"Das praktische ist der Inhalt der Prüfung, nicht die Klasse",2,0.0,0.0,0
2756,2756,5c99eb03069277001c8bd7ac,"Schwieriges Grundlagenfach, gibt dafür aber auch 9ects...",3,1.0,14.0,0
7519,877,5c7bf2263870ee001c3101e0,"Liebte den Kurs und den Lehrer. Interessant und nützlich. Lehrer gab große Rückmeldung, wenn nötig.",5,0.0,0.0,0
7490,848,5c6bc68322bbc9001c0461ad,"Guter Kurs insgesamt, sehr interessantes Thema. Alles wird in vollem Umfang mit Matlab Code zur Verfügung, und die Prüfung ist ziemlich einfach (Sie können jede Frage erwarten, wenn Sie die Mathematik und die Dias kennen)",4,0.0,0.0,0
7940,1298,5df0da2829413f001e5bd5ef,Wie jeder andere Vortrag von Prof. Stiller einfach toll und fair,5,4.0,0.0,2
7779,1137,5d24d34f490ddc001c96a72a,"Die Vorlesungen können verbessert werden und einige der Übungssitzungen auch. Im Allgemeinen ist es ein relativ einfacher Kurs und die Prüfung ist fair. Nicht super interessant, vor allem einige Themen, aber dies ist auch subjektiv. Kurz gesagt, gut, aber auch verbessert werden muss.",3,0.0,0.0,0
508,508,5a6e012fe5f761001a0fe531,interessant aber Birchler’s Unterricht ist sehr chaotisch,2,0.0,0.0,0
3312,3312,5d1233d8f319ef001c79eeb3,"Der Kurs ist spannend, es hat bessere und weniger gute Dozenten, die Prüfung ist kein Genuss! ",4,2.0,0.0,2
384,384,5a66c7846e7c4f001abbb12d,Statistik ist einfach verwirrend. Keine klaren Lösungswege oder einfach anwendbare Formeln. ,1,3.0,2.0,1
4870,4870,5f0c6b6def823c002261d386,Sehr spannendes Seminar! Empfehlenswert!,5,0.0,0.0,0
9063,2421,61f0f14a05cb0a0021313f0a,"Es ist eine Herausforderung, die Prüfung zu bestehen, aber eigentlich sind die Themen pragmatisch. Und vor allem, wenn Sie Interesse an Asset Management sind, würde es auf jeden Fall empfehlen",5,0.0,0.0,0
